Outcome, Magnitude, Theta
1, 5.79931e+21, 0.499055
0, 4.48281e+22, 1.04495
0, 2.21342e+22, 0.780437
0, 1.42804e+22, 1.28417
0, 2.81646e+22, 0.676798
0, 4.21411e+22, 0.125715
0, 3.83672e+22, 0.417843
1, 2.03087e+22, 0.228391
1, 7.4993e+21, 0.0746885
0, 2.97139e+22, 0.820517
0, 2.66925e+22, 0.627391
1, 3.96803e+22, 0.00165219
1, 1.18807e+22, 0.338394
0, 2.23857e+22, 1.46157
0, 4.11765e+22, 1.19691
0, 3.15412e+22, 0.816169
0, 4.81542e+22, 1.48525
1, 4.49309e+22, 0.144594
0, 2.87973e+22, 1.05794
0, 2.68954e+22, 0.978078
0, 4.69759e+22, 0.12903
1, 1.08417e+22, 1.3533
0, 3.76736e+22, 1.42433
0, 4.62415e+22, 0.402916
0, 4.89562e+22, 0.772865
1, 2.34543e+22, 0.351521
0, 3.99376e+22, 0.84254
0, 4.83433e+22, 0.586165
1, 1.78959e+22, 0.618515
1, 2.1386e+22, 0.528907
0, 3.54624e+22, 1.424
0, 6.65507e+21, 1.54279
1, 2.32699e+22, 0.675801
0, 2.40261e+22, 0.940567
1, 1.95575e+22, 0.7384
0, 4.25893e+22, 1.50157
0, 4.78975e+22, 1.10342
0, 3.1564e+22, 0.164977
0, 1.14143e+22, 1.16529
0, 3.12236e+22, 0.678359
0, 1.84441e+22, 0.776208
0, 4.11443e+22, 0.132979
1, 1.05671e+22, 0.651932
0, 3.83907e+22, 0.900961
0, 2.15124e+22, 1.50043
1, 1.8739e+22, 0.209381
1, 2.61867e+22, 0.403977
0, 1.84726e+22, 0.514892
1, 1.31026e+22, 0.205167
0, 2.10924e+22, 0.331714
0, 1.87803e+22, 0.904364
0, 2.71916e+22, 1.41818
0, 4.91327e+22, 1.49644
0, 2.16487e+22, 0.249212
0, 3.63624e+22, 0.406479
0, 3.3087e+22, 0.265554
1, 5.369e+21, 0.2134
1, 2.52113e+22, 0.29499
0, 4.69375e+22, 0.377395
1, 2.48364e+22, 0.156072
0, 3.98613e+22, 1.53422
1, 2.30913e+22, 0.452458
0, 3.10207e+22, 1.54861
0, 3.27971e+22, 0.124972
0, 4.22851e+22, 1.56924
0, 1.90657e+22, 0.970256
0, 8.11823e+21, 1.42303
0, 3.0696e+22, 0.453274
0, 1.22133e+22, 0.685858
0, 2.92436e+22, 1.37402
1, 6.45033e+21, 0.532001
0, 3.03497e+22, 1.13582
0, 3.87146e+22, 1.22435
0, 2.33873e+22, 1.39956
1, 1.91885e+22, 0.47814
0, 3.72712e+22, 0.521457
0, 1.56966e+22, 1.28013
0, 1.08004e+22, 0.939986
0, 1.4865e+22, 1.32117
0, 9.95216e+21, 1.18172
0, 3.90457e+22, 0.481381
1, 7.25137e+21, 0.847424
0, 4.33585e+22, 1.26098
0, 1.29368e+22, 1.34578
0, 4.30907e+22, 0.972158
1, 8.59149e+21, 0.0538549
1, 1.75748e+22, 0.289057
0, 1.54933e+22, 0.651448
1, 2.50017e+22, 0.0803709
0, 4.82544e+22, 1.28164
1, 8.1542e+21, 0.162659
0, 4.09663e+22, 0.455082
0, 9.79941e+21, 1.28264
0, 2.91012e+22, 1.32367
0, 1.12502e+22, 1.28897
0, 2.5265e+22, 0.98828
1, 4.59043e+22, 0.0971447
0, 1.7729e+22, 1.45425
0, 3.02808e+22, 0.635594
0, 3.95806e+22, 0.999001
0, 1.62361e+22, 1.42328
0, 1.37117e+22, 1.43179
0, 2.7891e+22, 0.676462
1, 1.89953e+22, 0.0165829
0, 1.44083e+22, 1.4862
0, 2.64455e+22, 0.543113
0, 3.92666e+22, 1.18224
0, 2.78036e+22, 1.22461
0, 3.89546e+22, 0.688394
0, 4.16662e+22, 1.3984
1, 2.32397e+22, 0.263684
1, 7.66553e+21, 0.452954
0, 4.74142e+22, 1.4508
0, 2.78027e+22, 1.50268
0, 4.01619e+22, 0.50782
0, 4.64006e+22, 1.25598
0, 4.29931e+22, 0.805102
0, 4.92281e+22, 1.02258
1, 5.56129e+21, 0.223963
1, 2.39005e+22, 0.497902
0, 2.39696e+22, 0.994744
0, 1.57809e+22, 0.63826
1, 2.3274e+22, 0.140818
0, 4.7008e+22, 0.572892
0, 1.2281e+22, 1.12802
1, 2.38472e+22, 0.354703
0, 9.29775e+21, 1.06806
0, 3.44864e+22, 0.59438
0, 1.98621e+22, 0.64964
0, 3.80428e+22, 0.201176
0, 7.19945e+21, 1.3695
0, 1.68082e+22, 0.778533
0, 4.54402e+22, 1.1568
0, 4.89342e+22, 0.594305
0, 3.25932e+22, 0.287943
1, 1.1031e+22, 0.558448
0, 3.21243e+22, 1.16879
0, 4.93329e+22, 0.8852
0, 1.30998e+22, 1.16452
1, 5.24194e+21, 0.198805
1, 1.68939e+22, 0.0811053
0, 4.07484e+22, 0.709482
1, 1.29776e+22, 0.267807
1, 2.49927e+22, 0.801075
1, 1.00495e+22, 0.431931
0, 4.81487e+22, 1.00841
1, 5.12747e+21, 1.16482
0, 3.29366e+22, 1.14752
0, 1.8598e+22, 0.571877
0, 2.90363e+22, 0.202653
1, 2.02758e+22, 0.284408
0, 4.79564e+22, 0.62814
0, 4.25285e+22, 0.811636
0, 2.09427e+22, 0.390227
0, 3.4875e+22, 0.685567
0, 3.60084e+22, 0.489258
0, 3.12461e+22, 0.242272
0, 3.68081e+22, 0.947358
1, 3.33904e+22, 0.0684871
1, 2.15587e+22, 0.128589
0, 2.28844e+22, 1.43138
0, 2.5448e+22, 1.29568
0, 2.50378e+22, 0.676161
0, 3.59757e+22, 0.212188
1, 3.03248e+22, 0.180285
0, 4.99564e+22, 0.840604
0, 3.41396e+22, 0.641319
1, 3.14472e+22, 0.00117966
0, 3.41733e+22, 0.925229
0, 2.61498e+22, 1.5265
0, 4.16994e+22, 1.28177
0, 4.61188e+22, 0.404982
0, 2.51656e+22, 1.34751
0, 3.34311e+22, 1.05752
0, 4.69831e+22, 1.1744
0, 4.40146e+22, 0.768647
0, 4.63534e+22, 1.49309
0, 4.79437e+22, 0.285664
1, 1.47759e+22, 0.309046
0, 1.62863e+22, 1.55424
0, 1.38182e+22, 1.34852
0, 3.336e+22, 0.756683
0, 2.46416e+22, 0.565018
0, 3.90362e+22, 1.042
0, 3.26407e+22, 0.904283
0, 3.4709e+22, 0.502367
1, 8.09567e+21, 0.249074
0, 9.18528e+21, 0.513974
0, 4.8306e+22, 0.559953
0, 5.55433e+21, 1.11407
0, 4.74156e+22, 0.873433
0, 2.22536e+22, 1.0395
1, 1.04875e+22, 0.263043
0, 4.74201e+22, 1.44913
0, 1.98376e+22, 0.340501
0, 3.95818e+22, 0.544082
0, 4.91325e+22, 0.225366
1, 9.93242e+21, 0.290717
0, 4.88898e+22, 0.774521
0, 2.22918e+22, 1.49717
0, 2.26842e+22, 0.0873025
1, 8.70605e+21, 0.769862
0, 2.68967e+22, 0.409655
0, 2.52245e+22, 0.818172
1, 2.07356e+22, 0.143374
0, 4.04786e+22, 0.454416
0, 4.51998e+22, 0.284744
0, 2.33026e+22, 1.07055
0, 2.67567e+22, 0.910766
1, 1.09147e+22, 0.385571
0, 3.96067e+22, 0.852269
0, 4.10894e+22, 0.652007
0, 2.13885e+22, 0.670034
0, 1.7888e+22, 1.19243
0, 1.42176e+22, 0.774268
0, 1.67824e+22, 1.24637
0, 4.27181e+22, 1.21086
0, 2.92835e+22, 1.53781
0, 2.16025e+22, 0.422237
1, 3.5452e+22, 0.0250993
1, 6.95775e+21, 0.0569504
0, 4.24335e+22, 0.371399
0, 4.22639e+22, 1.47455
0, 2.44858e+22, 0.82489
1, 2.1973e+22, 0.106601
1, 1.29851e+22, 0.622878
1, 1.35836e+22, 0.533605
1, 1.54537e+22, 0.446551
0, 4.81056e+22, 1.12464
0, 1.20714e+22, 1.55065
0, 3.94739e+22, 0.261507
0, 3.74127e+22, 0.750697
0, 3.31655e+22, 0.340234
0, 2.86343e+22, 1.45442
1, 2.21962e+22, 0.421943
0, 3.1278e+22, 1.41453
1, 7.00532e+21, 0.316524
1, 6.10749e+21, 0.248807
0, 1.0916e+22, 1.25701
0, 1.72174e+22, 0.632837
0, 2.55016e+22, 1.39246
0, 2.19191e+22, 0.9749
0, 2.9698e+22, 1.26019
1, 9.69793e+21, 0.45053
0, 1.7969e+22, 1.21046
0, 3.31422e+22, 1.33987
0, 4.46401e+22, 0.491767
1, 2.31835e+22, 0.570553
0, 3.23051e+22, 1.36971
0, 1.90759e+22, 1.17822
0, 1.69751e+22, 1.06017
0, 4.89895e+22, 0.150355
0, 2.93603e+22, 0.283431
1, 2.90288e+22, 0.0575942
1, 2.93331e+22, 0.246917
0, 3.56335e+22, 1.29678
0, 4.18027e+22, 1.30571
0, 8.42506e+21, 1.53852
0, 3.87998e+22, 0.833392
0, 2.35562e+22, 0.813467
0, 2.97014e+22, 0.333159
0, 2.72873e+22, 1.48823
1, 1.84267e+22, 0.665802
0, 4.9633e+22, 1.07049
0, 3.00054e+22, 0.766968
0, 1.80756e+22, 1.48819
0, 3.71828e+22, 1.53272
1, 2.82303e+22, 0.0395541
0, 4.27915e+22, 1.47093
1, 8.62147e+21, 0.414313
0, 3.35184e+22, 1.0933
0, 4.9457e+22, 0.678517
0, 3.36367e+22, 0.8433
0, 3.30376e+22, 1.10585
1, 1.96723e+22, 0.387307
0, 4.16509e+22, 0.25559
0, 2.74539e+22, 1.32142
0, 4.3176e+22, 1.2967
1, 6.54051e+21, 0.343196
0, 4.6558e+22, 0.53707
0, 3.87798e+22, 0.623578
1, 9.33921e+21, 0.115623
0, 2.87114e+22, 1.03987
1, 2.13812e+22, 0.212785
0, 4.04696e+22, 0.579462
0, 1.1175e+22, 1.38472
1, 1.7841e+22, 0.401075
0, 1.1471e+22, 0.925308
0, 4.55246e+22, 0.559401
0, 4.7628e+22, 0.910996
0, 3.1552e+22, 1.06701
0, 4.06884e+22, 0.624008
0, 4.1002e+22, 1.48551
0, 3.28074e+22, 1.44542
0, 1.04289e+22, 0.875306
0, 2.78967e+22, 1.24124
0, 3.09842e+22, 0.0370421
1, 2.84751e+22, 0.15119
0, 4.0669e+22, 0.350179
0, 3.8808e+22, 1.20923
1, 1.75873e+22, 0.420874
0, 2.45187e+22, 0.384649
0, 3.22298e+22, 1.55406
0, 1.42563e+22, 1.54869
0, 2.69295e+22, 1.08727
0, 2.0785e+22, 0.620102
1, 5.81571e+21, 1.44039
0, 4.23702e+22, 1.27888
0, 2.79995e+22, 1.35472
1, 5.24176e+21, 1.55962
0, 4.87181e+22, 0.125416
0, 3.68029e+22, 0.638351
1, 2.0325e+22, 0.571603
0, 2.17842e+22, 0.830278
0, 2.32265e+22, 1.54742
0, 3.57315e+22, 0.757876
1, 1.13745e+22, 0.348963
0, 1.59456e+22, 1.3433
0, 2.85192e+22, 1.20065
1, 7.72224e+21, 0.770402
0, 4.63723e+22, 0.619381
0, 2.15031e+22, 1.25226
0, 1.69077e+22, 0.749831
0, 3.54372e+22, 0.227341
0, 2.85962e+22, 1.02793
0, 4.08274e+22, 1.02003
0, 1.36012e+22, 1.3332
0, 3.17786e+22, 1.22479
1, 2.44366e+22, 0.0816301
0, 3.68205e+22, 0.687512
0, 3.13427e+22, 0.963182
0, 1.63451e+22, 0.895131
1, 1.40158e+22, 0.706687
0, 4.46686e+22, 1.24702
0, 4.2233e+22, 0.00548863
1, 1.69371e+22, 0.38617
0, 3.93135e+22, 1.56057
0, 3.87684e+22, 0.821641
0, 1.3248e+22, 1.46135
1, 2.70277e+22, 0.142014
0, 1.41511e+22, 1.17229
1, 8.44636e+21, 0.345619
1, 1.33057e+22, 0.217908
0, 4.22911e+22, 0.651048
1, 9.66997e+21, 0.469862
0, 2.6608e+22, 1.4481
1, 2.14288e+22, 0.537671
1, 1.09208e+22, 0.461517
0, 4.84257e+22, 0.706735
0, 4.16261e+22, 0.816933
0, 3.76555e+22, 1.0475
0, 4.12473e+22, 1.1746
1, 2.60832e+22, 0.141352
0, 2.08766e+22, 0.729426
0, 8.07586e+21, 0.79614
0, 4.38067e+22, 0.86867
0, 3.9457e+22, 0.908104
0, 4.52784e+22, 0.635518
1, 2.19304e+22, 0.45066
1, 2.92245e+22, 0.086205
0, 2.2444e+22, 1.42177
1, 9.55931e+21, 0.225937
0, 2.67591e+22, 0.820037
1, 9.32216e+21, 0.373307
1, 1.10876e+22, 1.40466
0, 3.87354e+22, 1.51178
0, 4.24224e+22, 1.29989
0, 2.59186e+22, 1.13838
1, 1.5421e+22, 0.104391
1, 7.8137e+21, 0.56548
0, 4.17491e+22, 1.00024
0, 2.91347e+22, 0.41058
0, 1.66865e+22, 1.32734
1, 1.7017e+22, 0.576205
0, 1.80709e+22, 1.363
0, 1.29335e+22, 0.884114
0, 4.69432e+22, 0.913545
0, 8.29481e+21, 1.31006
0, 2.06787e+22, 1.44364
0, 4.57607e+22, 0.146098
0, 2.93045e+22, 0.374693
1, 7.24801e+21, 0.975864
1, 1.75243e+22, 0.00343624
0, 1.93586e+22, 1.4797
0, 3.98332e+22, 1.01016
0, 3.92541e+22, 1.0732
0, 3.09684e+22, 0.339224
1, 2.56482e+22, 0.0442161
0, 2.7954e+22, 1.20264
0, 4.10981e+22, 1.48787
0, 7.38227e+21, 1.55362
0, 4.25539e+22, 1.36708
1, 5.49844e+21, 0.54811
0, 2.34753e+22, 0.344043
0, 1.01536e+22, 1.19585
1, 3.56844e+22, 0.199619
0, 1.74577e+22, 0.727573
0, 4.43854e+22, 0.817763
1, 7.41003e+21, 1.14194
0, 3.66012e+22, 0.699155
0, 2.01473e+22, 0.717278
1, 1.35014e+22, 0.418039
1, 8.87163e+21, 0.879614
0, 3.31267e+22, 0.870205
0, 1.38152e+22, 1.28218
0, 4.8594e+22, 0.581821
0, 1.93578e+22, 1.27839
0, 3.83462e+22, 0.506139
0, 9.36247e+21, 1.45008
0, 3.22272e+22, 0.0468972
0, 1.44738e+22, 1.49142
1, 2.61365e+22, 0.104556
0, 1.43671e+22, 1.19061
0, 2.49456e+22, 0.750578
0, 4.30025e+22, 0.332075
0, 4.10033e+22, 0.918634
1, 1.10921e+22, 0.37132
0, 1.20129e+22, 0.60658
0, 1.9494e+22, 1.54375
0, 2.52531e+22, 0.593658
0, 4.98523e+22, 1.00722
0, 2.92368e+22, 0.0855968
1, 1.10816e+22, 0.70334
0, 4.07449e+22, 0.373972
0, 3.6823e+22, 1.26117
0, 2.47398e+22, 0.32314
0, 4.78805e+22, 0.427595
0, 2.55312e+22, 0.65626
1, 2.53637e+22, 0.280589
0, 3.60107e+22, 0.407062
0, 2.76586e+22, 0.788226
0, 3.48707e+22, 0.0919004
1, 9.9389e+21, 1.45112
0, 4.01573e+22, 0.231658
0, 8.70398e+21, 1.3832
1, 7.77858e+21, 1.0708
0, 4.43668e+22, 1.08929
0, 3.71996e+22, 0.674202
0, 4.94293e+22, 0.821706
0, 2.75015e+22, 0.617927
0, 4.6312e+22, 0.731032
1, 1.83226e+22, 0.202698
0, 4.4307e+22, 0.657346
0, 1.68142e+22, 0.924637
1, 2.4244e+22, 0.127044
0, 1.29669e+22, 0.579592
0, 1.65559e+22, 1.26424
0, 5.31287e+21, 1.52148
0, 3.14671e+22, 0.167049
0, 2.23392e+22, 0.788798
1, 2.63081e+22, 0.0619651
1, 1.86848e+22, 0.164926
1, 1.27871e+22, 0.317625
0, 4.1388e+22, 0.991481
1, 8.67705e+21, 0.242247
1, 5.5231e+21, 1.17796
0, 3.6945e+22, 0.444018
0, 1.8018e+22, 1.36149
0, 3.27741e+22, 0.580009
1, 1.25194e+22, 0.351584
1, 4.78113e+22, 0.192569
0, 4.9328e+22, 0.392159
0, 1.81483e+22, 1.33704
0, 2.01983e+22, 0.750205
0, 4.65507e+22, 0.518693
1, 8.67439e+21, 0.797338
0, 3.82155e+22, 0.226374
1, 2.35883e+22, 0.129884
0, 2.39563e+22, 1.34292
0, 2.62283e+22, 0.607334
0, 3.25715e+22, 1.13015
0, 2.26968e+22, 0.770744
0, 1.49342e+22, 1.31699
1, 5.49909e+21, 0.950425
0, 3.50153e+22, 1.56882
1, 1.29836e+22, 0.86999
0, 3.00178e+22, 0.633587
0, 3.32994e+22, 1.46661
0, 4.78618e+22, 0.437797
0, 2.80191e+22, 1.25213
0, 3.43158e+22, 0.814713
1, 1.13985e+22, 0.276126
0, 2.96721e+22, 1.12406
1, 4.95732e+22, 0.11417
0, 4.2634e+22, 0.548191
0, 2.62141e+22, 1.45457
0, 9.05538e+21, 1.25444
0, 2.61703e+22, 0.509331
1, 1.30796e+22, 0.642947
0, 3.47937e+22, 0.514191
1, 1.96947e+22, 0.503617
0, 4.0396e+22, 0.503685
0, 2.86888e+22, 0.892723
0, 3.38554e+22, 1.4001
0, 2.14561e+22, 1.44408
0, 1.6247e+22, 0.787442
0, 3.72484e+22, 0.831579
0, 4.57077e+22, 0.722935
0, 4.45112e+22, 1.44952
0, 4.72243e+22, 0.814076
0, 2.84961e+22, 1.09967
1, 1.52078e+22, 0.100585
0, 2.87296e+22, 0.350608
0, 1.87671e+22, 1.25189
0, 3.76947e+22, 0.614522
1, 2.37932e+22, 0.121717
1, 3.58157e+22, 0.106326
1, 1.10993e+22, 0.231312
1, 6.11833e+21, 0.491821
0, 2.79371e+22, 1.02258
0, 2.93032e+22, 0.30696
0, 3.74427e+22, 0.938865
0, 8.42635e+21, 1.32655
0, 2.93266e+22, 0.959298
0, 2.94351e+22, 0.948892
0, 4.5035e+22, 0.646344
0, 3.42727e+22, 1.50954
0, 2.4557e+22, 1.23667
0, 4.96835e+22, 0.88258
0, 4.78049e+22, 0.738798
0, 4.07541e+22, 1.27683
0, 1.4088e+22, 1.36312
0, 2.58703e+22, 0.917348
0, 4.58863e+22, 0.909639
0, 4.47072e+22, 1.26866
0, 2.3714e+22, 0.130858
0, 3.07039e+22, 0.668596
0, 4.58376e+22, 0.953846
0, 4.49983e+22, 0.962017
0, 2.80167e+22, 0.357445
0, 2.57582e+22, 0.953962
1, 2.01954e+22, 0.158409
1, 2.156e+22, 0.853959
0, 3.52266e+22, 1.07469
0, 3.86499e+22, 0.748831
0, 3.12288e+22, 1.4672
0, 3.48756e+22, 0.467508
1, 2.02663e+22, 0.491934
1, 3.08912e+22, 0.0482925
1, 5.73333e+21, 0.6762
1, 4.34612e+22, 0.0742906
0, 1.00284e+22, 0.856749
0, 3.61419e+22, 0.74289
0, 2.00585e+22, 1.26005
0, 2.52842e+22, 1.17745
0, 2.67593e+22, 1.0956
0, 3.86488e+22, 0.425424
1, 3.02099e+22, 0.106228
0, 3.86792e+22, 0.678076
0, 2.90363e+22, 1.53078
1, 6.56949e+21, 1.15085
0, 3.32002e+22, 0.495305
0, 3.60106e+22, 0.542637
0, 3.74945e+22, 0.864147
0, 7.60171e+21, 0.514579
1, 3.94033e+22, 0.18804
0, 2.46539e+22, 0.329253
0, 3.48802e+22, 1.47473
1, 2.07212e+22, 0.0156103
0, 1.61266e+22, 1.40548
0, 3.89783e+22, 1.02821
0, 2.63198e+22, 1.50595
0, 4.18e+22, 0.993065
0, 3.55131e+22, 0.41904
0, 3.99211e+22, 0.119391
1, 1.79234e+22, 0.022266
1, 1.76196e+22, 0.129828
0, 3.16224e+22, 0.784573
0, 4.24755e+22, 0.469059
0, 4.12355e+22, 0.517623
1, 1.47107e+22, 0.248605
1, 1.61002e+22, 0.524682
1, 1.18696e+22, 0.540773
0, 2.69505e+22, 0.939715
0, 3.20806e+22, 0.492597
1, 1.55456e+22, 0.953092
0, 4.15418e+22, 0.228221
0, 1.79813e+22, 1.38677
0, 1.32663e+22, 0.938656
0, 3.89005e+22, 1.0833
0, 1.79373e+22, 0.613688
0, 3.93555e+22, 0.264827
0, 6.93411e+21, 0.524209
0, 3.1537e+22, 0.829336
0, 1.69207e+22, 1.09962
0, 4.52226e+22, 1.3644
1, 1.37244e+22, 0.186491
0, 4.50772e+22, 1.2012
0, 1.66322e+22, 0.872747
0, 2.75301e+22, 1.33556
1, 1.04688e+22, 0.544644
0, 2.87486e+22, 1.0444
0, 3.77892e+22, 0.385803
0, 2.12523e+22, 0.689659
0, 1.01574e+22, 1.46945
0, 2.6253e+22, 0.248109
1, 2.15759e+22, 0.310964
0, 3.67792e+22, 1.11212
0, 4.82305e+22, 0.429111
0, 9.04551e+21, 1.51783
1, 2.28567e+22, 0.63069
0, 3.2588e+22, 0.688021
0, 4.78305e+22, 0.25713
0, 2.44196e+22, 1.56599
0, 2.88383e+22, 1.15502
1, 1.14646e+22, 1.37278
0, 4.94824e+22, 0.557099
1, 1.02276e+22, 0.160206
1, 4.09596e+22, 0.153063
1, 7.42628e+21, 0.22372
0, 4.42862e+22, 1.50865
1, 1.41169e+22, 1.12353
0, 3.32644e+22, 1.36136
0, 2.22427e+22, 1.3793
0, 3.33172e+22, 0.0917115
0, 6.77254e+21, 1.42237
0, 4.64592e+22, 0.772817
1, 7.953e+21, 1.02015
0, 3.71711e+22, 0.696791
0, 3.17985e+22, 0.518326
0, 3.51702e+22, 0.875455
0, 1.26926e+22, 1.47705
0, 3.70657e+22, 1.31003
0, 3.23519e+22, 1.33663
0, 3.01684e+22, 1.17372
0, 4.45538e+22, 1.11409
1, 1.32573e+22, 0.374541
0, 1.25488e+22, 1.22004
0, 2.39625e+22, 0.812529
1, 2.30625e+22, 0.0769312
0, 3.31264e+22, 0.834729
1, 4.48553e+22, 0.133358
0, 1.30344e+22, 1.42035
0, 1.92822e+22, 1.12925
0, 3.69572e+22, 1.22039
0, 4.36029e+22, 0.409133
0, 3.17472e+22, 0.0723916
0, 3.31196e+22, 0.18895
0, 6.59499e+21, 0.922617
0, 4.76563e+22, 0.147468
1, 1.07414e+22, 0.872084
1, 1.8751e+22, 0.229893
0, 4.86678e+22, 0.87937
0, 4.47646e+22, 1.22531
0, 2.84958e+22, 0.757493
0, 4.65379e+22, 1.0203
0, 4.53162e+22, 1.46973
0, 1.06487e+22, 1.50741
0, 2.07482e+22, 0.840303
0, 9.21434e+21, 1.38538
0, 1.63926e+22, 1.42281
1, 3.14299e+22, 0.405722
0, 1.58366e+22, 1.03937
0, 2.88009e+22, 0.452385
1, 1.58958e+22, 0.334836
0, 1.75514e+22, 1.05652
0, 2.55921e+22, 0.669657
1, 1.89107e+22, 0.688628
1, 8.02174e+21, 1.36736
0, 3.08739e+22, 1.45717
0, 2.25817e+22, 1.31762
0, 2.88699e+22, 0.995482
1, 5.031e+21, 0.251336
1, 1.14453e+22, 0.186198
0, 2.59795e+22, 0.995545
1, 5.59876e+21, 1.05593
0, 4.08594e+22, 1.37559
1, 5.30547e+21, 0.429869
1, 6.55184e+21, 0.681514
1, 2.63713e+22, 0.347671
0, 1.46411e+22, 1.28906
0, 2.45162e+22, 0.819684
0, 4.49292e+22, 0.372656
0, 3.91692e+22, 0.452319
0, 3.07686e+22, 1.36743
0, 3.69913e+22, 0.672893
0, 4.66659e+22, 0.670289
1, 1.61861e+22, 0.456133
0, 4.83577e+22, 0.3653
0, 4.55878e+22, 1.03515
0, 4.85454e+22, 0.806374
0, 2.96501e+22, 1.38759
0, 2.29886e+22, 1.50336
0, 3.01669e+22, 1.13471
1, 1.07346e+22, 0.516968
0, 2.29273e+22, 0.641733
0, 3.13419e+22, 0.388558
0, 3.48195e+22, 1.39832
0, 2.57703e+22, 1.48808
0, 3.42967e+22, 0.516897
0, 1.84277e+22, 0.865302
1, 1.00047e+22, 0.925105
1, 1.8515e+22, 0.429119
1, 7.48767e+21, 0.67404
0, 4.68697e+22, 0.910289
0, 4.69342e+22, 1.32123
0, 4.85919e+22, 0.400963
0, 4.22755e+22, 0.181478
0, 3.72204e+22, 0.463659
0, 1.35082e+22, 0.986489
1, 3.29527e+22, 0.0947869
1, 1.45805e+22, 0.17739
0, 2.49851e+22, 0.81035
0, 3.81818e+22, 1.04606
0, 2.85465e+22, 0.201867
0, 4.61348e+22, 0.519472
0, 3.13485e+22, 0.937205
0, 4.07158e+22, 1.40494
0, 3.19265e+22, 0.934278
0, 7.76487e+21, 1.35223
0, 3.06159e+22, 0.246699
0, 2.22729e+22, 1.09149
1, 1.40802e+22, 0.60847
0, 3.57907e+22, 1.22946
0, 9.93061e+21, 1.14667
1, 2.23546e+22, 0.0555001
0, 4.2376e+22, 1.46147
0, 4.71838e+22, 1.30682
0, 4.11879e+22, 0.508163
1, 2.69422e+22, 0.0347331
0, 3.27393e+22, 0.313325
1, 7.30102e+21, 0.229904
0, 4.40123e+22, 0.417496
1, 1.06157e+22, 0.0644204
0, 4.32459e+22, 1.06467
0, 1.69992e+22, 1.1566
0, 2.85685e+22, 0.469826
0, 3.71362e+22, 1.3152
0, 2.61741e+22, 0.1293
1, 1.16849e+22, 0.232453
1, 1.54567e+22, 0.20046
0, 2.09859e+22, 1.55875
0, 2.45615e+22, 1.09698
1, 5.96718e+21, 0.176877
0, 2.16972e+22, 1.45448
1, 1.48136e+22, 0.342949
1, 4.77278e+22, 0.0823228
0, 4.81994e+22, 1.03856
0, 4.46633e+22, 0.459326
1, 1.81396e+22, 0.36129
0, 4.55231e+22, 0.878875
1, 1.49257e+22, 0.258923
1, 9.84798e+21, 0.177596
0, 3.9103e+22, 0.972174
0, 2.71675e+22, 0.745718
0, 1.55566e+22, 0.924626
0, 2.25812e+22, 1.41758
1, 1.6703e+22, 0.24401
1, 3.03476e+22, 0.0535548
0, 4.98723e+22, 1.35867
1, 3.16364e+22, 0.153644
0, 2.07721e+22, 0.993916
0, 3.08188e+22, 1.45145
1, 1.11991e+22, 0.833503
0, 1.21705e+22, 0.856784
1, 2.07348e+22, 0.967548
1, 1.12154e+22, 0.390162
0, 1.06707e+22, 1.09337
0, 4.38009e+22, 1.17031
0, 2.18601e+22, 0.91609
1, 2.21006e+22, 0.62096
1, 2.49558e+22, 0.459134
0, 2.39392e+22, 0.432505
0, 4.06725e+22, 1.39055
0, 3.09537e+22, 0.201328
1, 2.56362e+22, 0.383901
0, 4.54907e+22, 0.56294
0, 7.07688e+21, 0.783295
0, 2.72441e+22, 1.06166
0, 4.84215e+22, 0.367839
0, 2.42641e+22, 0.799026
0, 1.88406e+22, 1.3019
0, 4.18996e+22, 0.886705
1, 2.40038e+22, 0.282432
1, 2.15897e+22, 0.559377
1, 5.27109e+21, 0.723464
0, 4.13412e+22, 0.292438
0, 4.63328e+22, 0.651457
1, 6.90975e+21, 0.273921
0, 3.80097e+22, 1.05121
1, 5.33933e+21, 0.339306
0, 4.22124e+22, 1.51874
0, 3.08859e+22, 1.37674
0, 3.60164e+22, 1.33041
1, 3.4626e+22, 0.170988
0, 4.98407e+22, 0.272786
0, 3.76712e+22, 0.877794
0, 1.46738e+22, 1.00443
0, 4.77927e+22, 0.730558
0, 3.04891e+22, 1.17492
1, 1.48902e+22, 0.778935
1, 2.07498e+22, 0.777246
0, 3.00511e+22, 0.542608
0, 4.62079e+22, 0.82761
1, 8.23972e+21, 1.42223
1, 8.97274e+21, 0.56925
1, 9.16412e+21, 0.0722691
0, 3.87049e+22, 0.111739
1, 1.22901e+22, 1.10093
0, 3.74585e+22, 1.32194
0, 3.59412e+22, 1.03123
1, 2.16537e+22, 0.0207986
0, 3.36077e+22, 0.534415
1, 1.82653e+22, 0.642555
1, 9.90117e+21, 0.81454
0, 3.58481e+22, 1.1515
0, 2.19535e+22, 0.498237
0, 2.889e+22, 1.54631
0, 1.65912e+22, 1.41756
0, 2.69701e+22, 1.5649
1, 1.97446e+22, 0.462171
0, 4.42359e+22, 0.981714
0, 1.60372e+22, 0.654898
0, 3.29522e+22, 0.853337
0, 1.62105e+22, 1.20317
0, 2.42161e+22, 0.375276
0, 1.90897e+22, 0.751384
0, 4.33929e+22, 0.234274
0, 2.70181e+22, 0.503313
0, 4.24264e+22, 0.3236
0, 3.69873e+22, 1.41376
